Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Eleven,Twelve,Thirteen,Fourteen,Fifteen,Sixteen,Seventeen,Eighteen,Class,Stability,Selected
-0.602832845,-1.111806801,-0.553175489,0.14876308,-0.91034781,0.893217305,-0.041669598,-0.096577501,1.381025524,-0.16881559,-1.393507105,-1.386766266,-1.602537325,-0.621318134,0.402659781,0.658604204,-0.343209558,0.377017791,-0.902032349,1,0.45,No
0.376634064,-0.471176951,-0.940208944,-1.01296445,0.066352812,1.024625102,-0.10835785,0.14028627,-0.56737998,0.954291504,0.219963668,-1.3512314,0.633738249,-1.130978038,-2.768002841,1.314053688,-0.804843457,0.781714769,-0.793755658,0,0.9,No
0.555504944,0.636358524,-2.133598919,0.003017522,-1.30335985,-0.247914156,-0.120879238,-1.270607547,-0.161879672,-0.64806195,2.052083246,1.756013804,0.79767181,-1.014199607,-1.662202561,1.62480643,-0.720259557,-0.237379358,-0.138884699,1,0.4,No
1.180719316,0.608418852,-0.561361638,-1.911399413,-1.126699263,0.860119521,-0.912362467,0.119498509,0.682914418,0.974803973,0.509013296,1.218034905,-0.835863926,0.311865415,0.36187478,2.217892426,-1.014697669,0.659793149,0.097694738,0,0.75,No
-0.035115929,-0.70239814,0.850505282,-0.731029186,3.562736779,-1.500107449,-0.451011501,-0.37174162,-0.266171377,-0.515959511,-0.338225832,1.551941241,1.302993419,0.602432374,-0.437179967,1.12025799,-0.589149928,-0.065513107,-0.143453975,1,0.2,No
0.446337456,-0.296503681,0.084088747,-0.139000299,-0.417569144,-0.325501827,0.092031965,-0.806650027,0.92200061,0.641343854,0.619956252,1.137142145,-1.984053784,0.485907539,-1.309277192,-0.115019853,1.683207708,-2.673350272,-0.255438819,1,0.4,No
-1.007462239,-0.515757369,-2.495400545,0.788322206,-1.615308607,2.166418967,-1.223103861,1.725537664,-0.135320957,0.365836033,-0.19781795,-0.917020983,-2.070184392,1.006921243,0.399558489,-2.479793353,0.70685031,-1.928152221,0.421604135,1,1,No
-0.590468644,0.793212151,-0.472131906,-2.036390627,2.586540735,0.522677736,0.503130291,0.43033847,0.68649876,1.074859346,-1.127095344,0.337556419,1.011764032,0.147692492,0.606767221,-0.576043617,-0.328877713,0.505013418,-0.545422685,1,0.9,No
1.143935378,-1.262930616,0.307549458,0.703006534,0.482065351,-0.612599491,-1.402546242,1.432723113,-0.670896388,-1.495581484,-0.786916126,-0.161220609,1.919793677,-0.018151418,-0.081293941,-0.423433746,-0.948381972,0.972536215,0.430324954,1,1,No
-0.570703849,0.1991416,0.427920612,0.507319071,-0.737403283,0.417042176,-1.180790318,1.105827369,0.514070397,-0.099440798,-0.906779025,1.765830709,-1.109539064,0.635831716,0.888869646,1.856530295,-0.738696909,-0.268041093,1.010408262,0,1,No
0.584209077,0.342432822,0.268515987,0.091546026,-0.049175692,-0.311478215,-0.019853607,-1.244685862,-0.389486149,0.944064207,2.767679482,-1.001136714,-0.396234894,0.104815997,-0.38596222,-0.831441082,-0.056130494,-2.099570898,0.141622996,1,1,No
1.125984404,0.903411395,-1.866535269,0.366188596,-0.432052006,-2.069701629,-0.110491942,-1.63518736,0.042514261,-1.713469274,0.42451099,-0.485701232,-0.074220282,0.053611259,0.32384351,2.275792859,0.007843827,-0.597171566,-0.938590401,0,1,No
-0.226153962,0.173998134,-0.331791509,-1.464397634,-1.053782386,0.267827445,-0.287140161,2.266897141,0.630216872,0.910391375,0.644153398,-1.872334046,0.182027059,1.28855906,0.229096039,-4.109447448,-1.322678877,0.938657789,0.135407209,1,1,No
-0.346509726,-1.02141629,0.032627113,0.582643112,1.020900394,1.257948668,-0.455834876,1.378815838,-1.117305121,1.068785676,-0.598614026,-1.145732263,-0.053183202,0.070265061,-0.504282635,0.887209631,0.36075057,0.506448758,-0.043323056,0,1,No
0.796690276,2.475849828,1.167484246,0.154654639,-1.618109494,0.003908293,0.526633175,0.212168533,0.818168372,-0.226575811,-0.184023837,-0.33683745,-0.528374321,1.184266188,-0.587025605,2.887846826,0.015728699,-1.955811746,0.160615211,0,0.6,No
-1.25961457,1.226295175,-0.652085901,-0.620553081,2.876853891,0.362870674,-0.460828503,-3.547480042,-1.474687416,0.729689775,0.190392933,-0.162152445,0.83963918,0.299824747,1.057202133,0.065416468,-0.775072775,-1.490253956,0.360408656,0,1,No
1.171454662,-2.701094906,1.176680713,-0.555993019,0.593471205,0.006004868,0.252483993,-0.092512077,-0.18762466,1.387288158,0.927546751,-0.540489375,1.645695264,2.601316788,0.824416142,1.035985314,-1.891413223,0.253010353,0.51368891,0,0.9,No
-1.248402743,-0.31026458,-0.043788582,-0.111165906,1.21049325,-0.47282031,1.341988413,0.321897635,1.057422829,-1.178963452,-0.631095745,-0.765516617,0.770159737,-0.668455308,-1.26385742,-0.737891739,-0.404304732,0.938512147,0.10343733,1,1,No
-0.180962824,0.340518107,-2.158449458,0.24680032,-0.42774094,-1.50728297,0.062817065,1.002999678,-0.036571091,-0.016007689,-1.2436301,-1.76120715,-0.626184837,0.652242205,-0.334210405,1.47817951,1.409569525,0.212294025,-0.319208909,0,1,No
-0.504089062,0.765913222,-0.866748747,1.194956882,0.942947654,0.524306353,1.767216713,0.915585559,-0.713086724,0.122377716,1.301232227,0.84334555,-0.558043147,1.065247147,-2.36695424,-0.989358769,0.170141625,-1.210487233,-1.155254011,1,1,No
-1.109437246,1.555065983,0.381891298,0.910606778,-2.985476526,0.543869016,0.881051247,-1.720747399,-1.610441982,1.800131634,-0.975752853,-0.025178193,-0.050093088,-0.165850557,-1.697511482,4.482164313,0.642005165,1.011756634,0.858029452,1,0.65,No
0.790417294,-0.725699608,0.854839184,0.57501372,0.642041478,0.952850009,-0.341375023,-0.104108842,0.059237955,-0.480219053,0.141348741,-2.211152491,0.16408357,0.720471251,1.567329499,0.890365601,0.781572698,-0.77311933,1.123734096,0,0.95,No
1.734746012,-0.445087032,-1.006035513,0.336252325,2.172232905,0.627203087,2.181636669,-0.102095301,-0.860224878,-0.237956877,-1.696286512,-0.234837511,-0.129962524,0.09310111,-0.795584456,0.055543467,0.888953916,0.068632383,0.818875872,0,0.95,No
-0.797695,-0.158167195,-1.812250136,-0.555617671,-0.242458181,1.522771707,-1.126118958,-1.241984683,1.111279649,0.414578546,1.085389897,-0.540962738,-0.13481618,-0.75911178,-1.795878934,0.156207394,-0.139439929,-1.077207529,-1.252268796,1,0.1,No
-0.891405566,-1.300263232,-1.015520571,0.282983572,1.266603403,-0.113032259,0.823231044,-0.528416753,1.184498947,0.198599988,-0.069111938,-0.460164256,1.562139061,-1.94324136,0.44895383,0.722291971,-0.57479333,0.391962345,0.007247057,0,1,No
-1.361111935,0.771915751,0.822842894,0.544095574,2.200830528,-0.8199047,0.42255362,-2.245715244,-0.765204492,0.117305939,-1.342902537,1.649942357,1.907821894,-0.626407602,0.961251067,0.281153064,0.608944003,0.210512254,-0.528798885,0,0.9,No
1.346636922,0.309212183,0.241794452,0.118390354,-1.114675269,-1.414516153,-0.344999679,-0.92634566,-1.102123237,-0.665831865,0.578480195,-0.386554655,-2.137042338,1.399646559,-0.112551364,1.190766718,0.138161077,1.160508988,-0.411476252,1,0.6,No
0.337551912,0.723790654,0.634007062,-0.366408495,-1.130066756,2.236464118,-0.020358099,-0.854012321,-0.867785356,0.534320717,0.576822082,-0.35494072,0.37640698,-0.596488321,-1.030031503,0.882073176,0.470186025,-0.407137563,0.331004058,1,0.2,No
0.098462964,-1.628704025,-0.27175295,-1.498698222,0.650543757,1.314204281,-0.334654882,1.567621299,-1.165503913,0.504843566,-0.360795312,0.781963673,-0.494133567,1.879260143,-1.440127395,-2.401561515,-1.335942507,0.199955041,1.029101029,1,1,No
0.31345282,-1.035075015,1.178390008,-1.23744027,-0.267643343,-0.465119498,-1.223832463,2.365848689,-2.96297098,-0.213450649,-0.141215959,0.846429205,0.163309179,0.011769893,-0.865649615,-0.878037823,-0.799053941,1.418018284,-0.231344304,0,0,No
0.63958621,-1.069767733,-0.907928782,0.004230882,2.230467313,-0.96571924,-0.93193381,-0.19707117,1.188016549,-0.371313757,1.396543985,-0.80536905,-0.419780211,1.238703209,-0.029249687,0.745400425,0.056333563,0.754301568,-2.145213028,1,0,No
-0.865951772,0.160826064,-0.124028084,-1.433973407,-2.721498318,0.162336742,0.050155738,-0.988104944,1.136159538,0.301556986,0.635401915,0.413024835,0.61017333,-0.079948201,-0.814060269,4.173679448,0.236051832,1.344963031,0.385172191,1,0.45,No
-0.048842303,-1.172359859,1.228827828,0.461449143,-0.157176154,1.593877343,-0.328093075,-1.033671679,-0.995213817,-0.597591399,-1.798836922,-0.142919189,-1.013955469,1.021584432,-0.833812838,-0.307264505,0.156413254,0.671217494,1.758652468,1,0.8,No
-0.428814045,0.419348098,-0.017028905,-1.338137423,1.989289921,-0.280386029,1.350899363,-0.168643295,-1.321460894,-0.52619809,1.258466245,1.241793822,0.386822653,-1.248944761,0.266831254,0.262008475,0.012989911,-0.162601286,-0.845047637,0,1,No
0.860826963,-0.607306941,0.357850903,0.227798101,1.287284324,-0.248409794,-0.328708474,-1.656964985,2.714638607,-0.618079259,-1.646712419,0.19884718,0.223283871,0.449170288,0.686848741,-2.677454296,-0.696192444,0.602288158,1.414406644,1,1,No
-0.792667644,0.981396667,-1.780100657,0.59157315,0.026107328,-1.304413389,-0.18475199,0.908664739,0.392000929,-1.157983465,-1.517063455,-0.871343028,0.450592665,0.736042652,-1.751441787,-1.315773955,-1.14250672,0.731563077,0.570310877,1,1,No
-1.126853683,0.976237498,0.816867399,0.230914185,-2.107934135,-0.17739423,1.669298746,-2.491845334,0.412238822,0.076949771,-1.684924843,0.468407706,1.715488598,-0.98874703,0.255973973,4.286930347,1.26821826,-0.045185506,1.059627962,1,0.55,No
0.636281883,-1.481767187,1.177629308,-1.025172245,1.480670208,-0.958170038,-0.90248601,0.614884754,1.902835651,-0.692502462,1.974215792,-1.319515309,0.557277727,-0.854379938,0.048489564,0.23373354,-0.706330279,0.563462753,-1.356927626,0,0.8,No
-1.128673556,0.785050218,0.626265034,0.389355242,0.091729039,-0.979406599,0.102317927,1.407619288,0.995736136,-0.131780523,0.839769893,0.970838795,-0.930539222,-1.156543234,-2.182878232,-3.086138269,1.226021419,0.66482677,0.717700621,1,1,No
0.54795999,0.574003447,0.593743999,0.370721432,-1.8587396,-1.842445901,1.193666311,2.306425982,0.662749023,0.606279879,-0.191947282,-0.39242423,-0.441570341,-0.868903773,-0.20240425,1.818079917,-2.100003175,0.259015327,0.900452018,0,0.95,No
-0.024500259,0.708662578,-0.029795723,1.887786437,0.700207749,1.014790566,0.071946962,1.621812362,0.939328269,1.202412408,0.790065687,-0.627865473,-1.274812481,-0.455473128,0.258564542,-0.645307556,0.774434504,-0.04438756,-1.149040014,0,0,No
0.074676695,-0.074149076,-0.553981555,-0.5551178,-0.178539338,-0.55891125,0.197801092,-1.924922822,0.617881109,1.153258716,-2.249827767,0.918828268,-0.149333894,0.802864474,-0.404284339,0.274784581,-1.710129501,0.092295854,-0.393263045,1,0.05,No
0.349215126,-0.13091886,-0.925857157,0.728486348,-2.488723929,0.732778751,0.79668051,-0.726402161,0.86575023,-1.164683258,-0.687974385,-0.464236227,1.320538125,-2.170091051,0.931063669,3.597899945,-1.61505432,0.911960013,0.955770011,1,0.75,No
-0.215368113,-0.776590273,-0.321345852,-0.293103206,-1.321169187,0.8639139,-0.092657672,-1.297324666,2.22165307,-0.726570535,0.341967769,0.336116167,0.250351818,0.853065654,0.67257196,1.497864772,-0.14871587,-1.068802586,-0.38535363,1,0.15,No
0.573917849,-0.323446184,-0.982053111,-2.426543474,2.796932612,0.612747229,-1.175355155,-0.514041022,-1.271458409,0.215263566,0.423216378,-2.064452892,-1.214785299,0.846743821,-0.710691253,-0.602792908,0.705146705,0.020619878,-0.787897789,0,0.15,No
0.185960201,-0.494621875,-0.638961118,-0.410062414,-0.724672133,-0.316999396,1.252761895,-1.135077459,0.869845246,-0.066168401,0.531112801,1.134609641,0.845680743,-0.71277224,1.080838258,0.607649159,-0.932637139,-0.159493106,0.461341304,1,0.15,No
0.312228945,1.555541299,-0.92518892,0.376227281,-1.09531923,0.353847068,0.694637411,1.270615213,-0.371548732,-0.248078421,0.657190907,0.375201997,-0.465213356,1.216709573,-0.219590556,2.607788892,2.684032739,0.703680653,0.780074514,0,1,No
0.556298298,-0.301200977,0.108221841,-0.641587244,2.220110302,1.921549477,-0.478473774,-1.126243143,0.421120031,1.036596498,0.737484234,-0.056040579,1.228235973,-1.258178908,-0.432881222,0.407275205,0.785987869,0.095166717,0.375733851,0,1,No
0.307862984,-0.121754203,1.052434501,-0.032736195,1.494823049,-0.621942087,0.056094849,-2.151808248,-0.862487923,0.181135442,-1.258291818,-0.779162037,-0.90911138,-1.5970689,0.579417547,-0.80871358,-0.706653681,-0.850539822,1.166892836,1,1,No
0.541621694,0.315344128,0.77344618,-0.544443709,1.545456685,1.461263705,1.237622325,-3.23724912,-0.300476305,0.794371952,-0.999600909,-1.334356471,0.910470429,-1.329951703,0.056443117,1.087063761,0.239621972,-0.084523405,0.559088852,0,0.95,No
0.447326201,-0.066788324,-0.481990354,-0.280494631,-0.730208568,-0.071074086,-1.673045028,1.062576073,0.602285264,-0.565994641,-0.728639034,0.30102239,-1.299246644,-0.801515341,1.108106703,1.010261647,-1.229660394,1.865889383,-0.130488852,0,1,No
-0.526558262,-0.273449608,0.851090744,-0.387560632,2.086396701,0.221861918,-0.870356664,1.005186654,-0.683409401,2.126454816,-0.348747556,-0.910127868,-0.197825348,1.255638387,0.127449231,0.233255345,-0.229584603,-2.179585372,-0.932081439,1,0.35,No
-0.642442364,0.98797475,-0.429560879,-0.567763371,0.01427846,2.018610937,2.969767524,-0.752690798,0.448332724,-0.201852398,-0.148463867,1.068287698,0.650593915,-0.405355038,-0.278689952,1.756103967,-1.882566378,1.833529759,0.209091579,0,1,No
0.421861339,0.137730863,-0.318938652,0.940330873,-0.313445705,0.822241421,0.612519907,0.639459233,-0.402844614,-1.711382366,-0.505436572,-2.533432588,0.648754699,-0.653065066,-0.269404253,1.065438324,0.652572425,0.760854174,-0.089834837,0,1,No
1.149843411,0.12760147,0.507941305,1.035539493,-0.949704286,0.009877406,1.257703218,1.256421067,0.604678294,-0.765259392,1.06032162,1.333613859,-0.55564874,0.399033109,0.923364117,2.103078107,0.730909025,1.565359257,-0.969523006,0,1,No
0.304035424,0.266069981,-1.128163102,-0.91029337,1.724493538,0.345030862,-0.354212755,-1.490460319,0.429616329,-1.841693427,-0.483781745,0.022969818,1.022175896,0.219526138,0.16863779,0.740442477,-0.042657126,1.91150344,1.025572412,0,0.95,No
-0.284341565,0.182135127,-1.623647132,0.011398698,1.127114133,0.012132759,-0.208004829,-1.503010839,0.476360938,0.064899875,0.10218719,0.09190879,1.428241121,-0.905968968,-0.622434571,0.867929005,0.717692771,0.096346914,-0.297281494,0,0.95,No
-1.424244898,-1.469807126,0.977819209,0.271268344,-0.209627446,-0.568144474,1.913847406,-0.464034443,-0.102348833,-2.605320382,0.648572745,1.613395219,0.473719672,0.974457247,1.342845589,1.658565998,-0.259275356,0.111386121,0.328944896,0,1,No
0.22725617,1.025986378,1.029812113,-1.084638735,-2.444013233,-1.173077903,0.881071221,-0.522269522,-0.196116613,0.005593102,-1.863239459,-1.277169286,-0.53609061,-1.187563658,-1.328768866,3.527339374,0.383423841,-1.764150347,-0.265820151,0,0.15,No
0.787448976,-0.162177788,0.323160285,-0.456881158,1.158054864,-0.941245069,-1.472416207,-0.294406928,-0.225745133,0.369264569,1.026606533,0.348296772,-0.005565767,0.970635477,-1.707737678,-2.249349316,0.01750902,0.073251764,-0.256951426,1,1,No
-1.365933968,1.198085729,0.321102416,-2.07825041,2.693103901,0.383013417,1.221501841,0.135135048,-0.035011594,0.371230369,-0.824931242,0.032272743,0.763600215,0.214231813,1.675495413,-0.72908709,-0.098437435,1.039940686,-1.263102963,1,0.95,No
0.144724147,-0.315570274,-0.141647266,0.158091832,-1.93316241,-0.414102233,-1.758771911,0.219746788,0.156483135,1.450570344,0.047339173,-1.785789034,0.111234854,0.768534315,-1.578666278,2.44918879,-0.174530281,0.77053039,0.963692281,1,0.25,No
0.175484885,-0.33609748,0.665460867,2.002415841,0.497901218,0.116357241,-1.084187188,2.586503901,0.596012005,-2.592911188,0.551179775,-0.053347425,-1.594547404,-0.693159004,1.253951397,-0.308998865,-0.52958652,-1.014298775,0.030460136,0,0.15,No
1.088173793,0.66208563,-0.806928506,0.232449567,-2.37795026,-1.899374849,-2.419855807,-0.050839005,-1.826627467,-0.340522933,0.06028586,3.233774021,0.110003408,-0.386792557,0.122482104,2.85088651,1.558087534,-0.067712582,-0.160512408,1,0.7,No
-1.007949847,1.040489954,0.994585335,-0.321390709,0.546196129,-1.197024821,0.507414297,1.599601139,0.704163594,2.074909565,-0.059024066,0.932518956,1.011946794,-0.280981625,-1.19306978,-1.713496768,1.255153644,1.385792704,0.102354797,1,1,No
0.462609555,-0.348433258,-0.606078163,-0.302607371,-1.470961906,1.061736947,0.370168301,-0.475013842,-0.227839709,-0.959556998,0.968363139,1.752637484,1.770906904,-0.102426016,-2.056484046,2.847249825,-0.209401149,-0.255128391,0.663051029,0,0.65,No
-1.180473929,-0.573553382,-0.440829347,-1.112662799,-2.184785298,-0.480906926,-0.58772084,-0.792986833,-0.677451723,0.975708731,-0.014971692,0.413205253,-1.684086108,0.418204272,-0.654942469,2.808885207,0.001820954,-0.904890644,1.722700018,1,0.45,No
-0.36636822,-0.073782311,1.282264704,-0.805358233,-1.453781037,-0.428530999,1.126693562,-0.100827291,-0.850692276,1.055820831,-0.675909312,-0.52956909,0.09162905,-0.277399706,-1.289858238,1.239348129,-1.846737206,1.541161736,1.243185211,0,0.6,No
-0.010712713,-0.331484822,0.958185594,-0.952334351,-0.479794189,0.188492764,-0.241951164,1.414001112,-0.287981708,-1.141760343,-0.212944923,0.119010651,-1.87628686,0.253335812,0.54442011,-2.063624743,1.752933378,-1.82680063,1.025291051,1,1,No
0.127004738,0.31371698,-0.548000267,-0.124589938,0.859095017,-0.126848375,-0.332735334,0.326976226,1.668093903,-1.395372532,-1.504092099,-0.082277617,-1.432379554,-1.219205439,1.025535104,-1.980275907,-0.229578182,0.21756273,1.040231521,1,1,No
-1.243108339,0.26117629,-0.96474568,0.852366226,-0.652273912,0.403051751,-0.074694555,-1.650061756,-3.654439412,-0.10937665,1.937330093,-0.288675611,-0.475184729,0.122071273,2.240686933,0.63385429,-1.607813656,-0.995166932,1.704168233,1,0.6,No
0.627178485,0.93988717,0.078495612,2.139701102,-1.113436701,0.921935285,1.347479779,-0.433992253,-1.370627573,1.597818581,-1.33304101,0.316298893,-0.477934297,-1.142382759,-2.633022058,2.447541634,0.248476046,-0.773205346,0.704687329,0,0.5,No
-0.126590756,3.097599648,2.191969482,0.540326446,-2.44761385,-0.792900653,0.805407762,2.198805029,-0.942966094,-0.053387803,0.323822178,-1.364959979,2.268315746,0.308875688,-0.489019416,2.484848785,0.474668901,-1.355588856,-0.460332586,0,0.95,No
0.034560614,0.394339552,1.085812132,0.479343557,0.693865957,-1.051883716,-0.405638979,0.203191922,-1.05759784,0.082171899,0.199397932,0.434050971,0.268604519,-0.568459172,1.649792308,1.05011529,1.187491865,1.946275827,0.394917313,0,0.95,No
-0.882227871,2.103767583,0.22490961,0.024132485,0.348451385,0.168818017,1.825555476,-0.931907578,-1.175721544,-1.449412945,-1.103260093,0.035013188,0.649033843,0.061591594,0.713078349,1.526069551,0.659880231,0.926274073,-1.130387164,0,1,No
1.043049058,1.235114451,-0.680634432,-0.672945191,-1.991976056,0.290607084,0.485616485,-0.252197865,-0.692159228,-0.766609979,-0.736391178,-0.9311258,-0.752922604,0.871345412,0.08458731,2.228316025,0.182634554,0.542230704,0.525033513,1,0.3,No
-1.249056677,-2.16708677,-0.567286764,-0.512243478,3.100782694,0.352565765,0.395734166,-1.444071351,0.648179808,-0.232569737,-0.691749463,-0.124993815,-0.698712137,0.428992022,-0.617979879,-0.568593824,-1.604713551,-0.53503465,-0.060796901,0,0.4,No
-0.224782622,1.27272842,-0.184764008,-0.913534968,0.98715752,-0.728514249,-0.313582619,1.031118691,-1.491324075,-1.134454078,0.671142472,0.594093098,-0.159530449,-1.893144932,-0.90214113,-0.351637759,2.488163379,0.646076507,1.37912378,1,1,No
0.450539777,1.544915556,-0.327601529,-1.129114465,0.500517814,-0.284832372,1.460712437,1.967122077,0.368157964,-0.731148744,-1.22676089,-1.158920253,-1.481052266,1.157653265,1.905132961,-1.982950185,0.840761796,0.242701466,-1.422419899,1,1,No
1.503825279,-0.314647878,1.003855176,0.225733873,3.460538847,-0.528908659,1.638976783,0.455701677,0.208300193,0.536589713,1.083891263,0.03958603,0.904705506,1.588479505,2.114623863,1.565796165,0.734014076,-1.164225222,-0.178768438,1,0.4,No
-0.677508855,-0.042081816,1.077912918,-1.184518438,-1.18307441,0.560223467,0.869096516,2.166391856,-1.215426062,-0.743111525,-0.419400271,2.841142622,0.969359632,-0.721454595,0.246660332,-3.66169515,-0.300487749,2.359032002,-0.205072782,1,1,No
-0.201816614,0.524043201,-1.145575033,1.310390179,1.664538902,-0.119007934,-0.351488899,1.260906271,-0.737855014,-1.018086619,0.270015468,-0.977747416,-0.04099297,-0.918440452,-0.344230972,-0.126375141,1.542670018,-0.459188323,-0.791414505,0,0.5,No
0.244496562,1.239174782,-0.143111607,-0.397017772,-1.206855507,-0.912247383,0.495079002,0.560434225,1.33286408,0.483441243,-2.177730813,-2.216146591,0.676481035,-0.837359424,-0.268664939,0.37223759,-0.0740871,-0.544701255,-0.201508205,1,0.2,No
-0.604687357,0.13141376,-0.160827589,-0.734993024,3.43119072,-1.017226922,-0.307059722,-0.778421215,0.164351709,-0.204957708,-0.093373833,0.043056902,-0.026058665,0.414882754,0.674769582,-0.974925878,0.398493111,1.111584229,0.533572927,0,0.25,No
0.76381932,-0.51760117,0.08177844,0.355714932,-0.981141544,-2.390157433,1.061042666,1.402632748,-0.817338888,-2.192602615,-0.388485052,-0.670498459,0.352483907,1.283673123,-1.633930256,2.636949696,0.125793972,1.443377166,1.413993718,0,0.95,No
1.205004033,-0.860670751,-0.869450411,0.403957343,-0.042375054,0.653957661,-0.766862802,-0.107811984,-0.006424411,0.505865244,-0.812528743,-0.125461653,-1.016332849,-0.852462161,1.655843067,-1.457561101,0.954850362,-2.159826243,-2.640334169,1,1,No
-0.258539967,-0.559737738,0.438171238,1.213039363,1.875054727,-0.517336432,-1.435759891,-0.288967355,-0.166873949,1.590200558,1.133154343,0.368520855,1.422079537,-0.207988438,0.60512728,0.106603615,-1.552617923,0.819000896,1.003362998,0,0.95,No
-1.074430618,2.092051488,-0.358869908,0.895058215,-1.522943018,1.130258974,0.589467557,-1.617531821,0.237551197,1.183444514,0.973817797,-0.113728143,-1.151776059,0.268021346,-0.191443568,2.433567866,-1.158803204,-0.863477658,-0.478721429,1,0.35,No
0.169022792,-1.712804043,1.003899397,-0.601863296,-1.848487943,1.48116657,1.097804588,1.523709732,1.220074003,0.810459737,-0.585476055,0.007499518,-0.108015679,-1.556127852,0.690126752,0.206525004,1.273095134,0.043838128,2.254673698,0,0.95,No
0.57774797,-1.028501579,0.130548747,-1.01036173,-1.405019305,-0.379691457,-0.063303571,0.103332042,1.328424584,-0.409029299,-1.364938333,0.756173773,-0.54466878,-2.171245431,2.520903397,1.242244052,-0.663648537,-0.495711762,0.466848826,1,0.2,No
0.123872663,0.371943317,0.309653781,0.412648125,1.003875277,-0.643449859,1.023898023,-0.490853899,0.160067719,-0.975490598,0.354643206,-0.711607004,0.306488,-0.682960179,-0.061116151,0.937660305,0.541905313,-1.895888202,0.233452207,0,0.95,No
-0.009191644,0.314900609,-0.173162864,1.836240305,1.571073009,0.433601026,0.529800418,1.265644841,-0.591518878,-0.28496768,0.626653843,-0.757100741,-1.256846624,1.334305692,0.719638439,-0.290565093,1.271378176,0.443972631,0.69135655,1,0.65,No
0.891535528,-2.023805007,-0.518138151,0.88179572,1.545448584,-0.69645192,-0.757326286,-0.131330962,0.931761951,-1.382548532,0.311055104,-0.874749106,0.947476353,0.280190823,-0.951735354,0.700722422,0.454369681,-0.957774869,-0.148353288,0,1,No
1.316997932,1.163868796,-0.21972014,-1.032646172,-0.12461209,-0.917638533,-0.688537137,1.40219316,-1.296847539,-1.332547436,-1.906133599,-1.79991639,0.660180925,1.087701701,-2.220769814,1.914162259,1.378409558,0.905305709,-1.024639615,0,1,No
0.183987429,-0.29684884,0.775218126,-0.908885494,1.27797539,-0.311873906,1.190462273,1.500119179,-0.181451719,0.27267457,-0.779175899,1.711391045,-0.845091893,-0.195077756,0.353742048,-0.580043875,-0.511984877,-0.515846255,0.002286851,1,1,No
-0.218440556,-1.004346367,1.309888108,-1.111659668,0.398414167,-1.349518526,-0.149540593,0.265775237,-1.602484456,-0.154351795,-0.37692455,-0.472619698,1.339582253,-1.194143998,-1.137367558,-2.061143904,0.253605089,-0.022871145,1.680388854,1,1,No
-1.344542962,-0.392900995,0.657538289,-1.50700783,1.408416547,0.334546449,-2.714303068,1.878232083,-0.30276971,-0.05504506,-1.556613309,-0.32599698,0.103906669,2.955535516,0.741990433,-1.546061882,0.059091859,-2.093795658,-0.242365241,0,0,No
0.790966106,-0.031632292,0.178309814,0.250234407,-1.433629946,0.438702196,-0.560748225,0.27258662,1.637012742,0.591712355,-0.14015747,0.49041944,-0.776911918,-0.062817049,0.850208879,4.102391381,2.083476565,0.627726768,0.856539111,0,0.8,No
-0.928810274,-0.455171466,0.450973904,-0.420800881,1.27984671,-0.522966423,0.877479812,-0.313972398,-1.570576353,0.338780633,-1.050873399,0.413624952,0.258267198,0.383457703,-0.715003807,0.899412358,-1.416529735,-1.994761272,0.396897977,0,1,No
-0.67003662,0.366782124,0.469307796,0.808584595,0.992801247,-0.404280409,0.236832857,-0.784199239,-0.334284845,2.68656269,0.795359944,-0.544868527,-0.681941538,-2.476126081,-1.629367513,0.711281817,-1.618847898,-1.621756087,-1.618107643,0,0.85,No
-0.497461858,-1.630478485,-0.889196172,1.40879825,2.478581675,-1.927834756,0.613546879,-0.884329969,-0.77626801,-1.136207226,0.177196606,-0.300408185,-0.936021258,-0.415419626,-0.616187002,-0.007243932,-1.316143118,-1.171883657,-0.57140367,0,0.8,No
0.971805119,0.240170023,-0.103936135,-0.67612747,-2.329901834,1.069579485,-1.147482646,-1.107183298,-0.302001073,0.699679801,-0.990164166,-0.025184329,-1.535025079,1.259980132,0.896442624,3.590581471,0.152607124,1.566106349,0.507207864,1,0.45,No
-0.166974411,0.101074797,0.263906,-1.162894101,1.099381543,-2.524301091,0.493049693,1.800305611,-1.78987809,-0.004758916,-1.123775581,-0.035580295,0.392937971,1.097395436,0.364174245,0.717912974,1.183812228,0.230606684,0.06814469,1,0,No
0.273021166,-0.61488408,0.942989159,-1.843042607,1.497161639,-0.105538591,-0.73951757,-0.181499761,-0.171625454,-1.649395159,1.23450342,-0.166132289,-0.455546325,0.068619784,0.266814672,0.652529467,-0.760202565,0.631399866,-0.34790337,0,1,No
-0.755084831,-2.25105415,0.413794477,-1.191009689,-1.704841519,1.090941975,-0.953568332,0.30424413,-0.196931509,2.580751558,-1.457094998,-0.195811525,1.139682058,0.529016811,0.153839342,2.39998954,-0.656718452,0.698639975,-0.357821474,0,0.8,No
-0.501321852,-0.858398967,-1.273154099,-1.449881977,2.21449839,0.502153327,-0.148202555,-3.577545082,-1.404243394,0.378433718,-0.747260132,1.11073258,-0.733930228,-0.292481899,0.726843349,0.687645805,-0.787900633,0.151454396,-0.786235312,0,1,No
